,account_creation_date,bot_or_not,clean_tweet_text,follower_count,following_count,tweet_text,tweet_time,tweetid,user_profile_description,user_reported_location,user_screen_name
649,Thu Oct 02 18:47:57 +0000 2014,0,interesting,460588,3917,Interesting.  https://t.co/P8LVfAJ63K,2018-08-20 14:37:38,1031550833945718787,"Director, Host",Washington DC,BillKristol
650,Tue Mar 20 17:46:05 +0000 2007,0,explainer israeli parties running in the 2019 election,20346016,1083,Explainer - Israeli parties running in the 2019 election https://t.co/pxSxujQTub https://t.co/r7ELJRZJeZ,2019-04-07 20:46:06,1114992767825063937,"Top and breaking news, pictures, and videos from Reuters",Around the world,Reuters
651,Fri Feb 09 00:35:02 +0000 2007,0,here s why lindsey graham plays so nice with trump analysis by cillizzacnn,41665561,1109,Here's why Lindsey Graham plays so nice with Trump | Analysis by @CillizzaCNN https://t.co/5Mwotw9Eoh https://t.co/DdorF2eQoe,2019-03-22 00:21:33,1108886396671012864,It’s our job to go there & tell the most difficult stories,Global,CNN
652,Thu Feb 26 06:25:41 +0000 2009,0,though technology is often the source of unwanted noise it can also be the solution that s why thrive global is p,2967111,2718,"Though technology is often the source of unwanted noise, it can also be the solution. That’s why Thrive Global is p… https://t.co/Pf3b8ZewqP",2018-10-30 19:25:07,1057352720544358400,Mother. Sister. HuffPost Founder,New York City,ariannahuff
653,Wed Mar 18 13:46:38 +0000 2009,0,you don t hand matches to an arsonist and you don t give power to an angry left wing mob democrats have become to,59545891,45,"You don’t hand matches to an arsonist, and you don’t give power to an angry left-wing mob. Democrats have become to… https://t.co/VB23FlFvOT",2018-10-07 01:21:22,1048745061888880640,45th President of the United States of America,Washington DC,realDonaldTrump
654,Wed Mar 18 13:46:38 +0000 2009,0,tuckercarlson speaking of john brennan how did somebody so obviously limited intellectually get to be cia direc,59545891,45,.@TuckerCarlson speaking of John Brennan: “How did somebody so obviously limited intellectually get to be CIA Direc… https://t.co/UfW0r0JnTg,2018-08-17 00:45:22,1030254224330969090,45th President of the United States of America,Washington DC,realDonaldTrump
655,Sun Apr 01 06:22:13 +0000 2007,0,amazon will close its 87 pop up locations to end the yearslong experiment by late april,16519657,1126,Amazon will close its 87 pop-up locations to end the yearslong experiment by late April https://t.co/SCcUVIq3Mf,2019-03-06 20:15:06,1103388555131396096,Breaking news and features from the WSJ,New York City,WSJ
656,Wed Aug 06 03:07:06 +0000 2008,0,as i said yesterday on meetthepress lets see the full muellerreport americans deserve to know on what basis d,3855142,2406,"As I said yesterday on ⁦@MeetThePress lets see the full #MuellerReport. 

Americans deserve to know on what basis d… https://t.co/SS7JCEAJDN",2019-03-25 17:30:12,1110232429330157568,"Follower of Christ, Husband, Father, US Senator for Florida",USA,marcorubio
657,Tue Oct 07 19:55:59 +0000 2014,0,waisingrin the us takes no position on sovereignty disputes in the scs so it doesn t recognize any country s clai,28314,587,"@waisingrin The US takes no position on sovereignty disputes in the SCS, so it doesn't recognize any country's clai… https://t.co/He737OhZ9F",2018-01-21 16:38:26,955117395055710208,"Senior Adviser for Asia, Director, China Power Project, CSIS",Washington DC,BonnieGlaser
658,Fri Feb 09 00:35:02 +0000 2007,0,donlemon attorney general barr should take the president at his word and release the full mueller report to the,41665561,1109,.@donlemon: Attorney General Barr should take the President at his word and release the full Mueller report to the… https://t.co/yiNjGEagYL,2019-03-26 03:31:12,1110383674917376000,It’s our job to go there & tell the most difficult stories,Global,CNN
659,Tue Apr 09 18:04:35 +0000 2013,0,at last night s forum trump disrespected our generals our country and women in the military but he praised putin,24344679,789,"At last night's forum, Trump disrespected our generals, our country, and women in the military—but he praised Putin. https://t.co/I08j5ap1DX",2016-09-08 18:07:19,773945829577162757,"2016 Democratic Nominee, SecState, Senator, hair icon",New York City,HillaryClinton
660,Wed Mar 25 12:39:59 +0000 2009,0,mcconnell accuses democrats of throwing partisan tantrum over shutdown foxnews maga americafirst dobbs,1916957,2097,McConnell accuses Democrats of throwing 'partisan tantrum' over shutdown https://t.co/BaYvZbTK4v #FoxNews #MAGA #AmericaFirst #Dobbs,2019-01-09 00:05:22,1082790397636763648,"Lou Dobbs Tonight, Fox Business Network, 7 & 11 pm",New York City,LouDobbs
661,Tue Apr 09 18:04:35 +0000 2013,0,more than 3 million people have already voted including many of you right here in ohio hillary join them,24344679,789,"“More than 3 million people have already voted, including many of you right here in Ohio.” —Hillary

Join them: https://t.co/FGde4kwoHv",2016-10-21 21:09:55,789574461804646401,"2016 Democratic Nominee, SecState, Senator, hair icon",New York City,HillaryClinton
662,Thu Aug 07 15:35:02 +0000 2008,0,watch at 11 am et as we hear stories of middle class americans who will be negatively impacted by the gop tax plan,2415539,362,Watch at 11 am ET as we hear stories of middle class Americans who will be negatively impacted by the GOP tax plan: https://t.co/ifn8uSacCf,2017-11-03 14:26:03,926455438178217985,"Speaker of the House, focused on strengthening America's middle class and creating jobs",Washington DC,SpeakerPelosi
663,Fri Mar 06 03:20:20 +0000 2009,0,patricksvitek,3312253,6473,@PatrickSvitek https://t.co/zUUV42j4nY,2019-01-16 01:37:41,1085350343746224134,Representing the great state of Texas in the US Senate,"Houston, Texas",tedcruz
664,Thu May 07 09:14:43 +0000 2009,0,syria kurds urge damascus to choose dialogue commander,910420,208,Syria Kurds urge Damascus to choose dialogue: Commander https://t.co/wecuS1j00U https://t.co/sJO4v8Ro02,2019-03-23 15:48:35,1109482080814010370,The official space of CNA - the source of breaking news from Asia and the world,Singapore,ChannelNewsAsia
665,Tue Mar 27 11:19:39 +0000 2007,0,a pathetic life meghan mccain escalates her pushback against trump,13546228,1517,"""A pathetic life.""

Meghan McCain escalates her pushback against Trump. https://t.co/bpbmzY6zyg",2019-03-18 15:57:33,1107672395479949318,"Breaking news, analysis, and opinion. Founded in 1877",Washington DC,washingtonpost
666,Tue Oct 07 19:55:59 +0000 2014,0,jchengwsj sheilasmithcfr koreaeconinst analysis dismisses too readily the pledges that the rok has made to not d,28314,587,@JChengWSJ @SheilaSmithCFR @KoreaEconInst Analysis dismisses too readily the pledges that the ROK has made to not d… https://t.co/a7MxA2nDci,2017-11-11 16:46:44,929389941863436289,"Senior Adviser for Asia, Director, China Power Project, CSIS",Washington DC,BonnieGlaser
667,Thu Feb 26 06:25:41 +0000 2009,0,great piece on the women of the 116th congress,2967111,2718,Great piece on the women of the 116th Congress. https://t.co/6rOtdwHSec,2019-01-19 02:10:05,1086445661279711234,Mother. Sister. HuffPost Founder,New York City,ariannahuff
668,Mon Oct 08 00:29:38 +0000 2007,0,canadian officials conducted a thorough and diligent review of the evidence and determined it was sufficient to p,3789860,1399,"Canadian officials conducted a ""thorough and diligent review of the evidence"" and determined it was sufficient to p… https://t.co/qnYZnQfzbB",2019-03-01 20:04:25,1101573930052214785,Nobody knows politics like POLITICO,Washington DC,politico
669,Sun Sep 20 14:34:27 +0000 2009,0,seriously you ve had 2 years to address this issue you ve converted little to none of the america public to your,122596,996,"Seriously, you’ve had 2+ years to address this issue. You’ve converted little to none of the America public to your… https://t.co/MuGnbwC7zi",2019-03-30 21:20:03,1112102210043813888,Professor at FletcherSchool,Washington DC,dandrezner
670,Tue Oct 07 19:55:59 +0000 2014,0,lenidiamond on this page click inside the box to bring down the menu of all the debates click on proposition 2,28314,587,"@LeniDiamond On this page https://t.co/E0sRfdCCuu, click inside the box to bring down the menu of all the debates. Click on Proposition #2.",2018-01-01 18:29:56,947897697348014081,"Senior Adviser for Asia, Director, China Power Project, CSIS",Washington DC,BonnieGlaser
671,Tue May 05 06:48:23 +0000 2009,0,engagement sessions including those at community places such as hawker centres and faith based organisations will,1006517,135,"Engagement sessions, including those at community places such as hawker centres and faith-based organisations, will… https://t.co/buusDI1j6o",2019-03-24 12:47:00,1109798768856055808,Breaking news from the online site of Singapore's most widely read newspaper,Singapore,STcom
672,Fri Apr 25 17:23:28 +0000 2008,0,rtjobrien you should ask bbc it was their photojournalist who was assaulted,2024701,7296,@rtjobrien You should ask BBC — it was their photojournalist who was assaulted,2019-02-16 19:17:19,1096851033337356288,CNN Anchor of TheLeadCNN and CNNSOTU and Chief Washington Correspondent,Washington DC,jaketapper
673,Wed Mar 18 13:46:38 +0000 2009,0,the reason sarah sanders does not go to the podium much anymore is that the press covers her so rudely amp inaccura,59545891,45,The reason Sarah Sanders does not go to the “podium” much anymore is that the press covers her so rudely &amp; inaccura… https://t.co/0RuL1rbiCF,2019-01-22 15:28:57,1087733867614781446,45th President of the United States of America,Washington DC,realDonaldTrump
674,Tue Oct 07 19:55:59 +0000 2014,0,sdonnan evanfeigenbaum ft i think your assumption that a mere agreement to talk would defuse the crisis was fals,28314,587,@sdonnan @EvanFeigenbaum @FT I think your assumption that a mere agreement to talk would defuse the crisis was fals… https://t.co/p64t5ULMaf,2018-05-05 14:08:38,992768035088949249,"Senior Adviser for Asia, Director, China Power Project, CSIS",Washington DC,BonnieGlaser
675,Wed Mar 18 13:46:38 +0000 2009,0,by the way when the helicopter couldn t fly to the first cemetery in france because of almost zero visibility i s,59545891,45,"By the way, when the helicopter couldn’t fly to the first cemetery in France because of almost zero visibility, I s… https://t.co/Ir7a23m9fL",2018-11-13 15:49:20,1062371844836261891,45th President of the United States of America,Washington DC,realDonaldTrump
676,Sun Apr 01 06:22:13 +0000 2007,0,vale last year dismissed an auditor who refused to certify a dam that later collapsed and killed more than 180 peop,16519657,1126,Vale last year dismissed an auditor who refused to certify a dam that later collapsed and killed more than 180 peop… https://t.co/2ivxIPkCN9,2019-03-04 20:55:34,1102673964873277441,Breaking news and features from the WSJ,New York City,WSJ
677,Wed Mar 18 13:46:38 +0000 2009,0,i never like being misinterpreted but especially when it comes to otto warmbier and his great family remember i,59545891,45,"I never like being misinterpreted, but especially when it comes to Otto Warmbier and his great family. Remember, I… https://t.co/k5uqmeIFTO",2019-03-01 21:03:13,1101588727258787840,45th President of the United States of America,Washington DC,realDonaldTrump
678,Thu Oct 02 18:47:57 +0000 2014,0,when sitting presidents are unpopular and have politically unsuccessful first terms a primary challenge is the no,460588,3917,"""When sitting presidents are unpopular and have politically unsuccessful first terms, a primary challenge is the no… https://t.co/sjjEC7UUyk",2019-01-08 11:22:54,1082598514243317761,"Director, Host",Washington DC,BillKristol
679,Thu Mar 12 15:44:18 +0000 2009,0,the economic stats today were very good and that is the most important thing for the president going forward amer,3008678,55,The economic stats today were very good and that is the most important thing for the President going forward.  Amer… https://t.co/9ntIpEtWnb,2018-07-27 15:37:54,1022868691518730247,Former host on Fox News,Washington DC,BillOReilly
680,Thu Aug 13 22:56:16 +0000 2009,0,donald trump jr defends chelsea clinton against uncalled for attack,1514079,139,Donald Trump Jr. Defends Chelsea Clinton Against Uncalled For Attack https://t.co/n3qwuGbftQ,2019-03-17 04:10:18,1107132022420631552,Former Governor of Alaska and GOP Vice Presidential Nominee,Alaska,SarahPalinUSA
681,Sat May 12 13:04:50 +0000 2007,0,his characters many of them queer often speak past each other this sense of disconnection is political he says,23647780,1,"His characters, many of them queer, often speak past each other. This sense of disconnection is political, he says https://t.co/XOP6WBBrgC",2019-03-11 03:03:50,1104940970783768576,News and analysis with a global perspective,London,TheEconomist
682,Sat May 12 13:04:50 +0000 2007,0,theresa may pays the ultimate price to try to seal her brexit deal,23647780,1,Theresa May pays the ultimate price to try to seal her Brexit deal https://t.co/ihGsUwqDn5,2019-03-28 13:04:37,1111252755082108929,News and analysis with a global perspective,London,TheEconomist
683,Sun Sep 20 14:34:27 +0000 2009,0,i ve already seen a few tweets from smart people who thought this satire was real which does suggest the brillianc,122596,996,I’ve already seen a few tweets from smart people who thought this satire was real. Which does suggest the brillianc… https://t.co/nMarSNui1m,2019-02-27 13:31:28,1100750261793030149,Professor at FletcherSchool,Washington DC,dandrezner
